pf,m,PKI,DPKI_Lower,DPKI_Upper,DPKI_Mean
0.4,6,0.5929523809523809,0.9783233823632418,0.9836752462081868,0.9809993142857143
0.4166666666666667,6,0.5764814814814814,0.9771274648850581,0.9826316280096445,0.9798795464473513
0.43333333333333335,6,0.560010582010582,0.9756698806753467,0.9813540558848467,0.9785119682800967
0.45,6,0.5435396825396825,0.9739073594467971,0.979801684600822,0.9768545220238095
0.4666666666666667,6,0.527068783068783,0.9717916250810226,0.9779283937165102,0.9748600093987664
0.48333333333333334,6,0.5105978835978835,0.9692690231386316,0.9756823544121556,0.9724756887753936
0.5,6,0.49412698412698414,0.9662801238795726,0.9730055904061417,0.9696428571428571
0.5166666666666666,6,0.4776560846560847,0.9627593009550601,0.969833532797961,0.9662964168765106
0.5333333333333333,6,0.4611851851851852,0.9586342874374576,0.9660945671709429,0.9623644273042002
0.55,6,0.4447142857142857,0.9538257118568892,0.961709570285968,0.9577676410714286
0.5666666666666667,6,0.42824338624338626,0.9482466173037404,0.9565914333070115,0.9524190253053759
0.5833333333333334,6,0.41177248677248673,0.9418019665216861,0.9506445686338711,0.9462232675777786
0.6,6,0.3953015873015873,0.9343881354577144,0.9437643978756189,0.9390762666666667
0.6166666666666667,6,0.3788306878306878,0.9258923971733581,0.9358368190605566,0.9308646081169574
0.6333333333333333,6,0.3623597883597884,0.9161923975275412,0.9267376516722761,0.9214650245999086
0.65,6,0.34588888888888886,0.9051556237191839,0.9163320584236733,0.9107438410714286
0.6666666666666666,6,0.32941798941798944,0.8926388666710235,0.904473942787465,0.8985564047292443
0.6833333333333333,6,0.3129470899470899,0.8784876783549126,0.8910053211829408,0.8847464997689267
0.7,6,0.2964761904761905,0.862535825505556,0.8757556683719951,0.8691457469387756
0.7166666666666667,6,0.280005291005291,0.8446047417615711,0.8585412340255477,0.8515729878935594
0.7333333333333333,6,0.26353439153439157,0.8245029811616776,0.8391643275325548,0.8318336543471162
0.75,6,0.24706349206349207,0.8020256772177199,0.8174125668298993,0.8097191220238096
0.7666666666666666,6,0.23059259259259265,0.7769540136824193,0.7930580851352698,0.7850060494088446
0.7833333333333333,6,0.21412169312169313,0.7490547159738142,0.7658566866210647,0.7574557012974394
0.8,6,0.1976507936507936,0.7180795766168147,0.7355469376688994,0.726813257142857
0.8166666666666667,6,0.1811798941798942,0.6837650351056979,0.7018491733008885,0.6928071042032932
